PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,WTBDY_TYPE,NCCA_REG,LAT_DD,LON_DD,SAMPLE_TYPE,STATION_DEPTH,MEAN_SECCHI_DEPTH,REP,CLEAR_TO_BOTTOM,DISAPPEARS,REAPPEARS,SECCHI_TIME,SECCHI_COMMENT,NARS_FLAG,NARS_COMMENT,
4/24/2024,2015070,NCA_LA-10171,NCA20_LA-10013,1,9/30/2020,LA,MARINE,Gulf,30.02568041,-89.19940271,SECC,1.8,1.15,1,N,1.2,1.1,13:41,,,,
4/24/2024,2015071,NCA_LA-10243,NCA20_LA-10037,1,10/1/2020,LA,MARINE,Gulf,30.16192303,-89.37353874,SECC,3.7,0.95,2,N,1,0.9,7:42,,,,
4/24/2024,2015071,NCA_LA-10243,NCA20_LA-10037,1,10/1/2020,LA,MARINE,Gulf,30.16192303,-89.37353874,SECC,3.7,0.95,1,N,1,0.9,7:42,,,,
4/24/2024,2015071,NCA_LA-10243,NCA20_LA-10037,1,10/1/2020,LA,MARINE,Gulf,30.16192303,-89.37353874,SECC,3.7,0.95,3,N,1,0.9,7:42,,,,
4/24/2024,2015072,NCA_LA-10244,NCA20_LA-10038,1,10/1/2020,LA,MARINE,Gulf,30.17420944,-89.2146919,SECC,3.2,1.35,3,N,1.4,1.3,10:35,,,,
4/24/2024,2015072,NCA_LA-10244,NCA20_LA-10038,1,10/1/2020,LA,MARINE,Gulf,30.17420944,-89.2146919,SECC,3.2,1.35,1,N,1.4,1.3,10:35,,,,
4/24/2024,2015072,NCA_LA-10244,NCA20_LA-10038,1,10/1/2020,LA,MARINE,Gulf,30.17420944,-89.2146919,SECC,3.2,1.35,2,N,1.4,1.3,10:35,,,,
4/24/2024,2015073,NRF_GU-10015,NCA20_GU-10015,1,10/5/2020,GU,MARINE,Pacific,13.410627,144.658385,SECC,1.2,1.2,1,Y,1.2,1.2,9:40,,,,
4/24/2024,2015074,NRF_GU-10033,NCA20_GU-10033,1,10/5/2020,GU,MARINE,Pacific,13.44545078,144.6585957,SECC,2.3,2.3,1,Y,2.3,2.3,11:10,,,,
4/24/2024,2015075,NRF_GU-10037,NCA20_GU-10037,1,10/8/2020,GU,MARINE,Pacific,13.45315521,144.6715176,SECC,1.9,1.38,3,N,1.4,1.3,9:15,,,,
4/24/2024,2015075,NRF_GU-10037,NCA20_GU-10037,1,10/8/2020,GU,MARINE,Pacific,13.45315521,144.6715176,SECC,1.9,1.38,1,N,1.4,1.3,9:15,,,,
4/24/2024,2015075,NRF_GU-10037,NCA20_GU-10037,1,10/8/2020,GU,MARINE,Pacific,13.45315521,144.6715176,SECC,1.9,1.38,2,N,1.5,1.4,9:15,,,,
4/24/2024,2015076,NRF_GU-10062,NCA20_GU-10076,1,10/8/2020,GU,MARINE,Pacific,13.45539878,144.6634935,SECC,0.8,0.8,1,Y,0.8,0.8,10:30,,,,
4/24/2024,2015078,NRF_GU-10063,NCA20_GU-10077,1,10/13/2020,GU,MARINE,Pacific,13.44787837,144.6217559,SECC,0.1,0.1,1,Y,0.1,0.1,10:05,,,,
4/24/2024,2015169,NCA_NC-10123,NCA20_NC-10014,1,6/1/2021,NC,MARINE,Southeast,34.94160128,-76.55813118,SECC,2.6,0.9,2,N,1,0.8,10:16,,,,
4/24/2024,2015169,NCA_NC-10123,NCA20_NC-10014,1,6/1/2021,NC,MARINE,Southeast,34.94160128,-76.55813118,SECC,2.6,0.9,1,N,1,0.8,10:16,,,,
4/24/2024,2015169,NCA_NC-10123,NCA20_NC-10014,1,6/1/2021,NC,MARINE,Southeast,34.94160128,-76.55813118,SECC,2.6,0.9,3,N,1,0.8,10:16,,,,
4/24/2024,2015200,NCA_FL-10208,NCA20_FL-10030,1,6/4/2021,FL,MARINE,Gulf,29.63876689,-83.40462192,SECC,0.8,0.85,1,Y,0.85,0.85,9:55,,,,
4/24/2024,2015202,NCA_NY-10312,NCA21_NY-30094,1,6/3/2021,NY,MARINE,Northeast,40.83790231,-73.75018131,SECC,4.2,1.75,2,N,1.8,1.7,10:44,,,,
4/24/2024,2015202,NCA_NY-10312,NCA21_NY-30094,1,6/3/2021,NY,MARINE,Northeast,40.83790231,-73.75018131,SECC,4.2,1.75,1,N,1.8,1.7,10:44,,,,
4/24/2024,2015202,NCA_NY-10312,NCA21_NY-30094,1,6/3/2021,NY,MARINE,Northeast,40.83790231,-73.75018131,SECC,4.2,1.75,3,N,1.8,1.7,10:44,,,,
4/24/2024,2015203,NCA_NY-10306,NCA21_NY-30033,1,6/4/2021,NY,MARINE,Northeast,40.81742821,-73.71517549,SECC,3.7,0.72,1,N,0.7,0.6,10:19,,,,
4/24/2024,2015203,NCA_NY-10306,NCA21_NY-30033,1,6/4/2021,NY,MARINE,Northeast,40.81742821,-73.71517549,SECC,3.7,0.72,3,N,0.8,0.7,10:19,,,,
4/24/2024,2015203,NCA_NY-10306,NCA21_NY-30033,1,6/4/2021,NY,MARINE,Northeast,40.81742821,-73.71517549,SECC,3.7,0.72,2,N,0.8,0.7,10:19,,,,
4/24/2024,2015204,NCA_NY-10318,NCA21_NY-30100,1,6/4/2021,NY,MARINE,Northeast,40.82769084,-73.71101614,SECC,2.7,0.25,3,N,0.3,0.2,13:32,,,,
4/24/2024,2015204,NCA_NY-10318,NCA21_NY-30100,1,6/4/2021,NY,MARINE,Northeast,40.82769084,-73.71101614,SECC,2.7,0.25,2,N,0.3,0.2,13:32,,,,
4/24/2024,2015204,NCA_NY-10318,NCA21_NY-30100,1,6/4/2021,NY,MARINE,Northeast,40.82769084,-73.71101614,SECC,2.7,0.25,1,N,0.3,0.2,13:32,,,,
4/24/2024,2015205,NCA_NC-10164,NCA20_NC-10030,1,6/3/2021,NC,MARINE,Southeast,36.17759189,-76.23238836,SECC,1.2,0.31,1,N,0.32,0.3,9:45,,,,
4/24/2024,2015205,NCA_NC-10164,NCA20_NC-10030,1,6/3/2021,NC,MARINE,Southeast,36.17759189,-76.23238836,SECC,1.2,0.31,2,N,0.32,0.3,9:45,,,,
4/24/2024,2015205,NCA_NC-10164,NCA20_NC-10030,1,6/3/2021,NC,MARINE,Southeast,36.17759189,-76.23238836,SECC,1.2,0.31,3,N,0.32,0.3,9:45,,,,
4/24/2024,2015214,NCA_NY-10319,NCA21_NY-30101,1,6/7/2021,NY,MARINE,Northeast,40.87839643,-73.50741576,SECC,3.5,1.55,1,N,1.6,1.5,9:31,,,,
4/24/2024,2015214,NCA_NY-10319,NCA21_NY-30101,1,6/7/2021,NY,MARINE,Northeast,40.87839643,-73.50741576,SECC,3.5,1.55,3,N,1.6,1.5,9:31,,,,
4/24/2024,2015214,NCA_NY-10319,NCA21_NY-30101,1,6/7/2021,NY,MARINE,Northeast,40.87839643,-73.50741576,SECC,3.5,1.55,2,N,1.6,1.5,9:31,,,,
4/24/2024,2015215,NCA_NY-10305,NCA21_NY-30032,1,6/7/2021,NY,MARINE,Northeast,40.87629536,-73.51295428,SECC,3.5,1.75,1,N,1.8,1.7,12:46,,,,
4/24/2024,2015215,NCA_NY-10305,NCA21_NY-30032,1,6/7/2021,NY,MARINE,Northeast,40.87629536,-73.51295428,SECC,3.5,1.75,3,N,1.8,1.7,12:46,,,,
4/24/2024,2015215,NCA_NY-10305,NCA21_NY-30032,1,6/7/2021,NY,MARINE,Northeast,40.87629536,-73.51295428,SECC,3.5,1.75,2,N,1.8,1.7,12:46,,,,
4/24/2024,2015216,NCA_NY-10310,NCA21_NY-30092,1,6/6/2021,NY,MARINE,Northeast,40.78555145,-73.76439355,SECC,3.8,1.55,1,N,1.6,1.5,10:25,,,,
4/24/2024,2015216,NCA_NY-10310,NCA21_NY-30092,1,6/6/2021,NY,MARINE,Northeast,40.78555145,-73.76439355,SECC,3.8,1.55,2,N,1.6,1.5,10:25,,,,
4/24/2024,2015216,NCA_NY-10310,NCA21_NY-30092,1,6/6/2021,NY,MARINE,Northeast,40.78555145,-73.76439355,SECC,3.8,1.55,3,N,1.6,1.5,10:25,,,,
4/24/2024,2015217,NCA_NY-10324,NCA21_NY-30106,1,6/6/2021,NY,MARINE,Northeast,40.79345419,-73.75439011,SECC,2.3,1.55,1,N,1.6,1.5,13:51,,,,
4/24/2024,2015217,NCA_NY-10324,NCA21_NY-30106,1,6/6/2021,NY,MARINE,Northeast,40.79345419,-73.75439011,SECC,2.3,1.55,2,N,1.6,1.5,13:51,,,,
4/24/2024,2015217,NCA_NY-10324,NCA21_NY-30106,1,6/6/2021,NY,MARINE,Northeast,40.79345419,-73.75439011,SECC,2.3,1.55,3,N,1.6,1.5,13:51,,,,
4/24/2024,2015221,NCA_FL-10330,PPB20_FL-20004,1,6/7/2021,FL,MARINE,Gulf,30.51289742,-87.14143427,SECC,2.9,0.88,3,N,0.95,0.85,11:14,,,,
4/24/2024,2015221,NCA_FL-10330,PPB20_FL-20004,1,6/7/2021,FL,MARINE,Gulf,30.51289742,-87.14143427,SECC,2.9,0.88,1,N,0.85,0.85,11:14,,,,
4/24/2024,2015221,NCA_FL-10330,PPB20_FL-20004,1,6/7/2021,FL,MARINE,Gulf,30.51289742,-87.14143427,SECC,2.9,0.88,2,N,0.9,0.85,11:14,,,,
4/24/2024,2015222,NCA_NC-10163,NCA20_NC-10029,1,6/7/2021,NC,MARINE,Southeast,35.0014761,-76.27590397,SECC,0.7,0.58,3,N,0.6,0.55,11:54,,,,
4/24/2024,2015222,NCA_NC-10163,NCA20_NC-10029,1,6/7/2021,NC,MARINE,Southeast,35.0014761,-76.27590397,SECC,0.7,0.58,2,N,0.6,0.55,11:54,,,,
4/24/2024,2015222,NCA_NC-10163,NCA20_NC-10029,1,6/7/2021,NC,MARINE,Southeast,35.0014761,-76.27590397,SECC,0.7,0.58,1,N,0.6,0.55,11:54,,,,
4/24/2024,2015223,NCA_FL-10332,PPB20_FL-20007,1,6/7/2021,FL,MARINE,Gulf,30.47143737,-87.1377241,SECC,3.6,1.06,1,N,1,1,14:15,,,,
4/24/2024,2015223,NCA_FL-10332,PPB20_FL-20007,1,6/7/2021,FL,MARINE,Gulf,30.47143737,-87.1377241,SECC,3.6,1.06,2,N,1.1,1,14:15,,,,
4/24/2024,2015223,NCA_FL-10332,PPB20_FL-20007,1,6/7/2021,FL,MARINE,Gulf,30.47143737,-87.1377241,SECC,3.6,1.06,3,N,1.15,1.1,14:15,,,,
4/24/2024,2015224,NCA_FL-10338,PPB20_FL-20015,1,6/7/2021,FL,MARINE,Gulf,30.54746287,-87.16469012,SECC,2.2,0.82,3,N,0.85,0.8,9:11,,,,
4/24/2024,2015224,NCA_FL-10338,PPB20_FL-20015,1,6/7/2021,FL,MARINE,Gulf,30.54746287,-87.16469012,SECC,2.2,0.82,2,N,0.85,0.8,9:11,,,,
4/24/2024,2015224,NCA_FL-10338,PPB20_FL-20015,1,6/7/2021,FL,MARINE,Gulf,30.54746287,-87.16469012,SECC,2.2,0.82,1,N,0.85,0.8,9:11,,,,
4/24/2024,2015225,NCA_FL-10321,PPB20_FL-20016,1,6/7/2021,FL,MARINE,Gulf,30.39191937,-86.91245415,SECC,2.1,2.1,1,Y,2.1,2.1,8:56,,,,
4/24/2024,2015226,NCA_FL-10200,NCA20_FL-10015,1,6/23/2021,FL,MARINE,Gulf,30.47604925,-87.04555011,SECC,2.9,0.65,2,N,0.75,0.6,8:20,,,,
4/24/2024,2015226,NCA_FL-10200,NCA20_FL-10015,1,6/23/2021,FL,MARINE,Gulf,30.47604925,-87.04555011,SECC,2.9,0.65,1,N,0.7,0.55,8:20,,,,
4/24/2024,2015226,NCA_FL-10200,NCA20_FL-10015,1,6/23/2021,FL,MARINE,Gulf,30.47604925,-87.04555011,SECC,2.9,0.65,3,N,0.7,0.6,8:20,,,,
4/24/2024,2015229,NCA_FL-10324,PPB20_FL-20019,1,6/7/2021,FL,MARINE,Gulf,30.35879915,-87.05346145,SECC,2.5,2.5,1,Y,2.5,2.5,11:27,,,,
4/24/2024,2015233,NCA_FL-10323,PPB20_FL-20018,1,6/7/2021,FL,MARINE,Gulf,30.37915054,-87.1766313,SECC,5.8,2.92,1,N,2.9,2.8,14:32,,,,
4/24/2024,2015233,NCA_FL-10323,PPB20_FL-20018,1,6/7/2021,FL,MARINE,Gulf,30.37915054,-87.1766313,SECC,5.8,2.92,2,N,3,2.9,14:32,,,,
4/24/2024,2015233,NCA_FL-10323,PPB20_FL-20018,1,6/7/2021,FL,MARINE,Gulf,30.37915054,-87.1766313,SECC,5.8,2.92,3,N,3,2.9,14:32,,,,
4/24/2024,2015234,NCA_FL-10329,PPB20_FL-20003,1,6/8/2021,FL,MARINE,Gulf,30.43832061,-87.11384868,SECC,3.5,2.42,3,N,2.5,2.4,13:44,,,,
4/24/2024,2015234,NCA_FL-10329,PPB20_FL-20003,1,6/8/2021,FL,MARINE,Gulf,30.43832061,-87.11384868,SECC,3.5,2.42,1,N,2.5,2.4,13:44,,,,
4/24/2024,2015234,NCA_FL-10329,PPB20_FL-20003,1,6/8/2021,FL,MARINE,Gulf,30.43832061,-87.11384868,SECC,3.5,2.42,2,N,2.4,2.3,13:44,,,,
4/24/2024,2015237,NCA_FL-10339,PPB20_FL-20024,1,6/8/2021,FL,MARINE,Gulf,30.5162436,-87.0157305,SECC,2.4,1.35,1,N,1.4,1.3,8:59,,,,
4/24/2024,2015237,NCA_FL-10339,PPB20_FL-20024,1,6/8/2021,FL,MARINE,Gulf,30.5162436,-87.0157305,SECC,2.4,1.35,2,N,1.4,1.3,8:59,,,,
4/24/2024,2015237,NCA_FL-10339,PPB20_FL-20024,1,6/8/2021,FL,MARINE,Gulf,30.5162436,-87.0157305,SECC,2.4,1.35,3,N,1.4,1.3,8:59,,,,
4/24/2024,2015238,NCA_FL-10326,PPB20_FL-20021,1,6/8/2021,FL,MARINE,Gulf,30.45080409,-87.03486269,SECC,3.2,2.5,3,N,2.5,2.4,10:51,,,,
4/24/2024,2015238,NCA_FL-10326,PPB20_FL-20021,1,6/8/2021,FL,MARINE,Gulf,30.45080409,-87.03486269,SECC,3.2,2.5,1,N,2.6,2.5,10:51,,,,
4/24/2024,2015238,NCA_FL-10326,PPB20_FL-20021,1,6/8/2021,FL,MARINE,Gulf,30.45080409,-87.03486269,SECC,3.2,2.5,2,N,2.6,2.4,10:51,,,,
4/24/2024,2015239,NCA_FL-10322,PPB20_FL-20017,1,6/8/2021,FL,MARINE,Gulf,30.44859118,-87.06143933,SECC,2.6,1.58,3,N,1.6,1.55,14:18,,,,
4/24/2024,2015239,NCA_FL-10322,PPB20_FL-20017,1,6/8/2021,FL,MARINE,Gulf,30.44859118,-87.06143933,SECC,2.6,1.58,1,N,1.6,1.5,14:18,,,,
4/24/2024,2015239,NCA_FL-10322,PPB20_FL-20017,1,6/8/2021,FL,MARINE,Gulf,30.44859118,-87.06143933,SECC,2.6,1.58,2,N,1.65,1.55,14:18,,,,
4/24/2024,2015240,NCA_FL-10336,PPB20_FL-20012,1,6/8/2021,FL,MARINE,Gulf,30.59003847,-87.01963537,SECC,2.4,1.1,2,N,1.1,1.05,9:08,,,,
4/24/2024,2015240,NCA_FL-10336,PPB20_FL-20012,1,6/8/2021,FL,MARINE,Gulf,30.59003847,-87.01963537,SECC,2.4,1.1,1,N,1.15,1.05,9:08,,,,
4/24/2024,2015240,NCA_FL-10336,PPB20_FL-20012,1,6/8/2021,FL,MARINE,Gulf,30.59003847,-87.01963537,SECC,2.4,1.1,3,N,1.15,1.1,9:08,,,,
4/24/2024,2015247,NCA_FL-10325,PPB20_FL-20020,1,6/8/2021,FL,MARINE,Gulf,30.46606826,-87.0026381,SECC,3.6,1.95,2,N,2,1.9,11:14,,,,
4/24/2024,2015247,NCA_FL-10325,PPB20_FL-20020,1,6/8/2021,FL,MARINE,Gulf,30.46606826,-87.0026381,SECC,3.6,1.95,1,N,2,1.9,11:14,,,,
4/24/2024,2015247,NCA_FL-10325,PPB20_FL-20020,1,6/8/2021,FL,MARINE,Gulf,30.46606826,-87.0026381,SECC,3.6,1.95,3,N,2,1.9,11:14,,,,
4/24/2024,2015248,NCA_OR-10185,NCA20_OR-10006,1,6/8/2021,OR,MARINE,West,44.5795338,-124.008528,SECC,1.2,0.75,1,N,0.8,0.7,9:43,,,,
4/24/2024,2015248,NCA_OR-10185,NCA20_OR-10006,1,6/8/2021,OR,MARINE,West,44.5795338,-124.008528,SECC,1.2,0.75,3,N,0.8,0.7,9:43,,,,
4/24/2024,2015248,NCA_OR-10185,NCA20_OR-10006,1,6/8/2021,OR,MARINE,West,44.5795338,-124.008528,SECC,1.2,0.75,2,N,0.8,0.7,9:43,,,,
4/24/2024,2015252,NCA_FL-10337,PPB20_FL-20014,1,6/9/2021,FL,MARINE,Gulf,30.34406274,-87.43618805,SECC,3.5,1.85,1,N,1.9,1.8,12:59,,,,
4/24/2024,2015252,NCA_FL-10337,PPB20_FL-20014,1,6/9/2021,FL,MARINE,Gulf,30.34406274,-87.43618805,SECC,3.5,1.85,3,N,1.9,1.8,12:59,,,,
4/24/2024,2015252,NCA_FL-10337,PPB20_FL-20014,1,6/9/2021,FL,MARINE,Gulf,30.34406274,-87.43618805,SECC,3.5,1.85,2,N,1.9,1.8,12:59,,,,
4/24/2024,2015260,NCA_AL-10180,PPB20_AL-20009,1,6/9/2021,AL,MARINE,Gulf,30.43553395,-87.38676714,SECC,2.5,0.93,3,N,0.95,0.9,9:18,,,,
4/24/2024,2015260,NCA_AL-10180,PPB20_AL-20009,1,6/9/2021,AL,MARINE,Gulf,30.43553395,-87.38676714,SECC,2.5,0.93,2,N,0.95,0.9,9:18,,,,
4/24/2024,2015260,NCA_AL-10180,PPB20_AL-20009,1,6/9/2021,AL,MARINE,Gulf,30.43553395,-87.38676714,SECC,2.5,0.93,1,N,1,0.9,9:18,,,,
4/24/2024,2015261,NCA_AL-10177,PPB20_AL-20001,1,6/9/2021,AL,MARINE,Gulf,30.41159401,-87.43065019,SECC,3.2,1.17,3,N,1.2,1.1,10:42,,,,
4/24/2024,2015261,NCA_AL-10177,PPB20_AL-20001,1,6/9/2021,AL,MARINE,Gulf,30.41159401,-87.43065019,SECC,3.2,1.17,1,N,1.2,1.2,10:42,,,,
4/24/2024,2015261,NCA_AL-10177,PPB20_AL-20001,1,6/9/2021,AL,MARINE,Gulf,30.41159401,-87.43065019,SECC,3.2,1.17,2,N,1.2,1.1,10:42,,,,
4/24/2024,2015265,NCA_FL-10301,NCA20_FL-10097,1,6/9/2021,FL,MARINE,Gulf,29.95575542,-84.06206961,SECC,5.6,5.6,1,Y,5.6,5.6,8:52,,,,
4/24/2024,2015268,NCA_NY-10329,NCA21_NY-30111,1,6/9/2021,NY,MARINE,Northeast,40.80292674,-73.77132364,SECC,5.5,2.55,1,N,2.6,2.5,11:46,,,,
4/24/2024,2015268,NCA_NY-10329,NCA21_NY-30111,1,6/9/2021,NY,MARINE,Northeast,40.80292674,-73.77132364,SECC,5.5,2.55,2,N,2.6,2.5,11:46,,,,
4/24/2024,2015268,NCA_NY-10329,NCA21_NY-30111,1,6/9/2021,NY,MARINE,Northeast,40.80292674,-73.77132364,SECC,5.5,2.55,3,N,2.6,2.5,11:46,,,,
4/24/2024,2015269,NCA_AL-10182,PPB20_AL-20025,1,6/9/2021,AL,MARINE,Gulf,30.41512548,-87.41174987,SECC,2.9,1.15,1,N,1.2,1.1,9:35,,,,
4/24/2024,2015269,NCA_AL-10182,PPB20_AL-20025,1,6/9/2021,AL,MARINE,Gulf,30.41512548,-87.41174987,SECC,2.9,1.15,3,N,1.2,1.1,9:35,,,,
4/24/2024,2015269,NCA_AL-10182,PPB20_AL-20025,1,6/9/2021,AL,MARINE,Gulf,30.41512548,-87.41174987,SECC,2.9,1.15,2,N,1.2,1.1,9:35,,,,
4/24/2024,2015270,NCA_NY-10332,NCA21_NY-30114,1,6/9/2021,NY,MARINE,Northeast,40.85409527,-73.80491992,SECC,2.5,0.95,2,N,1,0.9,9:50,,,,
4/24/2024,2015270,NCA_NY-10332,NCA21_NY-30114,1,6/9/2021,NY,MARINE,Northeast,40.85409527,-73.80491992,SECC,2.5,0.95,1,N,1,0.9,9:50,,,,
4/24/2024,2015270,NCA_NY-10332,NCA21_NY-30114,1,6/9/2021,NY,MARINE,Northeast,40.85409527,-73.80491992,SECC,2.5,0.95,3,N,1,0.9,9:50,,,,
4/24/2024,2015271,NCA_NY-10315,NCA21_NY-30097,1,6/8/2021,NY,MARINE,Northeast,40.82282866,-73.64768087,SECC,5.2,1.95,3,N,2,1.9,11:48,,,,
4/24/2024,2015271,NCA_NY-10315,NCA21_NY-30097,1,6/8/2021,NY,MARINE,Northeast,40.82282866,-73.64768087,SECC,5.2,1.95,1,N,2,1.9,11:48,,,,
4/24/2024,2015271,NCA_NY-10315,NCA21_NY-30097,1,6/8/2021,NY,MARINE,Northeast,40.82282866,-73.64768087,SECC,5.2,1.95,2,N,2,1.9,11:48,,,,
4/24/2024,2015272,NCA_NY-10321,NCA21_NY-30103,1,6/8/2021,NY,MARINE,Northeast,40.8436872,-73.65596745,SECC,2.1,1.85,2,N,1.9,1.8,14:30,,,,
4/24/2024,2015272,NCA_NY-10321,NCA21_NY-30103,1,6/8/2021,NY,MARINE,Northeast,40.8436872,-73.65596745,SECC,2.1,1.85,3,N,1.9,1.8,14:30,,,,
4/24/2024,2015272,NCA_NY-10321,NCA21_NY-30103,1,6/8/2021,NY,MARINE,Northeast,40.8436872,-73.65596745,SECC,2.1,1.85,1,N,1.9,1.8,14:30,,,,
4/24/2024,2015273,NCA_NC-10124,NCA20_NC-10003,1,6/8/2021,NC,MARINE,Southeast,34.98161517,-76.2359264,SECC,1,1,1,Y,1,1,9:14,,,,
4/24/2024,2015274,NCA_NC-10173,NCA20_NC-10039,1,6/8/2021,NC,MARINE,Southeast,34.97494536,-76.28454444,SECC,2.8,1.2,2,N,1.3,1.1,13:18,,,,
4/24/2024,2015274,NCA_NC-10173,NCA20_NC-10039,1,6/8/2021,NC,MARINE,Southeast,34.97494536,-76.28454444,SECC,2.8,1.2,3,N,1.3,1.2,13:18,,,,
4/24/2024,2015274,NCA_NC-10173,NCA20_NC-10039,1,6/8/2021,NC,MARINE,Southeast,34.97494536,-76.28454444,SECC,2.8,1.2,1,N,1.2,1.1,13:18,,,,
4/24/2024,2015275,NCA_FL-10331,PPB20_FL-20005,1,6/9/2021,FL,MARINE,Gulf,30.38399822,-87.43652833,SECC,2.5,1.35,2,N,1.4,1.3,11:28,,,,
4/24/2024,2015275,NCA_FL-10331,PPB20_FL-20005,1,6/9/2021,FL,MARINE,Gulf,30.38399822,-87.43652833,SECC,2.5,1.35,1,N,1.4,1.3,11:28,,,,
4/24/2024,2015275,NCA_FL-10331,PPB20_FL-20005,1,6/9/2021,FL,MARINE,Gulf,30.38399822,-87.43652833,SECC,2.5,1.35,3,N,1.4,1.3,11:28,,,,
4/24/2024,2015276,NCA_AL-10179,PPB20_AL-20006,1,6/9/2021,AL,MARINE,Gulf,30.30782738,-87.5567842,SECC,3.1,1.57,3,N,1.6,1.5,13:52,,,,
4/24/2024,2015276,NCA_AL-10179,PPB20_AL-20006,1,6/9/2021,AL,MARINE,Gulf,30.30782738,-87.5567842,SECC,3.1,1.57,2,N,1.6,1.5,13:52,,,,
4/24/2024,2015276,NCA_AL-10179,PPB20_AL-20006,1,6/9/2021,AL,MARINE,Gulf,30.30782738,-87.5567842,SECC,3.1,1.57,1,N,1.7,1.5,13:52,,,,
4/24/2024,2015277,NCA_OR-10184,NCA20_OR-10005,1,6/9/2021,OR,MARINE,West,44.61645617,-124.0378524,SECC,1.1,1.1,1,Y,1.1,1.1,13:34,,,,
4/24/2024,2015294,NCA_AL-10178,PPB20_AL-20002,1,6/10/2021,AL,MARINE,Gulf,30.31495932,-87.51505295,SECC,4.8,1.82,3,N,1.9,1.8,8:55,,,,
4/24/2024,2015294,NCA_AL-10178,PPB20_AL-20002,1,6/10/2021,AL,MARINE,Gulf,30.31495932,-87.51505295,SECC,4.8,1.82,2,N,1.9,1.8,8:55,,,,
4/24/2024,2015294,NCA_AL-10178,PPB20_AL-20002,1,6/10/2021,AL,MARINE,Gulf,30.31495932,-87.51505295,SECC,4.8,1.82,1,N,1.8,1.7,8:55,,,,
4/24/2024,2015297,NCA_NY-10309,NCA21_NY-30091,1,6/10/2021,NY,MARINE,Northeast,40.9500867,-73.1013072,SECC,2.4,1.95,3,N,2,1.9,13:22,,,,
4/24/2024,2015297,NCA_NY-10309,NCA21_NY-30091,1,6/10/2021,NY,MARINE,Northeast,40.9500867,-73.1013072,SECC,2.4,1.95,2,N,2,1.9,13:22,,,,
4/24/2024,2015297,NCA_NY-10309,NCA21_NY-30091,1,6/10/2021,NY,MARINE,Northeast,40.9500867,-73.1013072,SECC,2.4,1.95,1,N,2,1.9,13:22,,,,
4/24/2024,2015298,NCA_NY-10308,NCA21_NY-30035,1,6/10/2021,NY,MARINE,Northeast,40.96245045,-73.10020252,SECC,2.8,1.85,3,N,1.9,1.8,11:27,,,,
4/24/2024,2015298,NCA_NY-10308,NCA21_NY-30035,1,6/10/2021,NY,MARINE,Northeast,40.96245045,-73.10020252,SECC,2.8,1.85,1,N,1.9,1.8,11:27,,,,
4/24/2024,2015298,NCA_NY-10308,NCA21_NY-30035,1,6/10/2021,NY,MARINE,Northeast,40.96245045,-73.10020252,SECC,2.8,1.85,2,N,1.9,1.8,11:27,,,,
4/24/2024,2015299,NCA_FL-10334,PPB20_FL-20010,1,6/10/2021,FL,MARINE,Gulf,30.31434242,-87.36656664,SECC,1.6,1.6,1,Y,1.6,1.6,12:30,,,,
4/24/2024,2015300,NCA_AL-10181,PPB20_AL-20013,1,6/10/2021,AL,MARINE,Gulf,30.30002609,-87.49383467,SECC,2.9,1.92,2,N,2,1.9,10:19,,,,
4/24/2024,2015300,NCA_AL-10181,PPB20_AL-20013,1,6/10/2021,AL,MARINE,Gulf,30.30002609,-87.49383467,SECC,2.9,1.92,3,N,1.9,1.8,10:19,,,,
4/24/2024,2015300,NCA_AL-10181,PPB20_AL-20013,1,6/10/2021,AL,MARINE,Gulf,30.30002609,-87.49383467,SECC,2.9,1.92,1,N,2,1.9,10:19,,,,
4/24/2024,2015302,NCA_FL-10328,PPB20_FL-20023,1,6/10/2021,FL,MARINE,Gulf,30.39129022,-87.13520526,SECC,5.4,3.08,1,N,3.1,3,10:39,,,,
4/24/2024,2015302,NCA_FL-10328,PPB20_FL-20023,1,6/10/2021,FL,MARINE,Gulf,30.39129022,-87.13520526,SECC,5.4,3.08,3,N,3.2,3.1,10:39,,,,
4/24/2024,2015302,NCA_FL-10328,PPB20_FL-20023,1,6/10/2021,FL,MARINE,Gulf,30.39129022,-87.13520526,SECC,5.4,3.08,2,N,3.1,3,10:39,,,,
4/24/2024,2015303,NCA_FL-10335,PPB20_FL-20011,1,6/10/2021,FL,MARINE,Gulf,30.4426629,-87.18844616,SECC,2.1,1.35,1,N,1.4,1.3,8:33,,,,
4/24/2024,2015303,NCA_FL-10335,PPB20_FL-20011,1,6/10/2021,FL,MARINE,Gulf,30.4426629,-87.18844616,SECC,2.1,1.35,2,N,1.4,1.3,8:33,,,,
4/24/2024,2015303,NCA_FL-10335,PPB20_FL-20011,1,6/10/2021,FL,MARINE,Gulf,30.4426629,-87.18844616,SECC,2.1,1.35,3,N,1.4,1.3,8:33,,,,
4/24/2024,2015304,NCA_FL-10327,PPB20_FL-20022,1,6/10/2021,FL,MARINE,Gulf,30.39965377,-87.22259753,SECC,5.6,2.52,1,N,2.6,2.5,12:26,,,,
4/24/2024,2015304,NCA_FL-10327,PPB20_FL-20022,1,6/10/2021,FL,MARINE,Gulf,30.39965377,-87.22259753,SECC,5.6,2.52,2,N,2.5,2.4,12:26,,,,
