PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,DATE_COL,VISIT_NO,PSTL_CODE,WTBDY_TYPE,NCCA_REG,LAT_DD,LON_DD,SAMPLE_TYPE,STATION_DEPTH,CAST,DEPTH,CONDUCTIVITY,DO,PH,SALINITY,LIGHT_AMB,LIGHT_UW,TEMPERATURE,MAX_DEPTH_SALINITY,LINE,NARS_FLAG,NARS_COMMENT
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,5,,4.12,7.33,28.54,,,29.14,,12,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,4,,4.12,7.33,28.55,,,29.17,,13,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,3,,4.13,7.33,28.52,,,29.16,,14,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,2,,4.13,7.33,28.57,,,29.2,,15,Q,at this depth for this site:  Ambient light measurement not available ; Underwater light measurement not available .
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,1,,4.16,7.34,28.55,1516,180.3,29.21,,16,,
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,0.5,,4.23,7.35,28.55,1407,346.9,29.27,,17,,
4/24/2024,2012477,NCA_SC-10327,NCA20_SC-10127,8/25/2020,1,SC,MARINE,Southeast,32.50209553,-80.52352824,HYDRO,13.3,UP,0.1,,4.23,7.34,28.53,1259,938.5,29.41,,18,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,0.1,,4.49,7.3,26.49,1689,1438,30.89,28.3,1,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,0.5,,4.19,7.3,27,1684,1051,30.18,28.3,2,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,1,,4.18,7.33,27.16,1695,454.8,30.07,28.3,3,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,2,,4.24,7.37,28.05,1687,79.15,29.92,28.3,4,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,3,,4.23,7.39,28.24,1693,5.149,29.89,28.3,5,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,4,,4.22,7.39,28.24,1679,0.1105,29.88,28.3,6,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,DOWN,4.5,,4.22,7.39,28.3,1704,0.04145,29.89,28.3,7,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,4.5,,4.23,7.4,28.33,1685,0.02763,29.89,28.3,8,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,4,,4.23,7.4,28.26,1718,0.075,29.89,28.3,9,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,3,,4.23,7.4,28.41,1700,2.041,29.9,28.3,10,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,2,,4.27,7.4,28.19,1699,104.6,29.93,28.3,11,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,1,,4.25,7.36,27.28,1712,350.7,30.1,28.3,12,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,0.5,,4.24,7.35,26.93,1698,858.4,30.25,28.3,13,,
4/24/2024,2012481,NCA_GA-10154,NCA20_GA-10004,8/26/2020,2,GA,MARINE,Southeast,31.86511072,-81.07592591,HYDRO,5,UP,0.1,,4.29,7.36,26.72,1698,1891,30.69,28.3,14,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,DOWN,0.1,,3.93,7.22,29.41,1514,992,28.75,30.57,1,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,DOWN,0.5,,3.93,7.22,29.54,1520,508.6,28.75,30.57,2,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,DOWN,1,,3.86,7.21,30.29,1524,242,28.76,30.57,3,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,DOWN,2,,3.89,7.23,30.56,1527,47.19,28.74,30.57,4,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,DOWN,3,,3.93,7.23,30.57,1528,4.14,28.77,30.57,5,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,DOWN,3.4,,3.93,7.23,30.57,1529,0.377,28.77,30.57,6,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,UP,3.4,,3.92,7.23,30.58,1527,0.217,28.77,30.57,7,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,UP,3,,3.92,7.23,30.59,1526,0.555,28.77,30.57,8,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,UP,2,,3.93,7.23,30.58,1522,2.238,28.77,30.57,9,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,UP,1,,3.92,7.23,30.41,1519,50.13,28.76,30.57,10,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,UP,0.5,,3.92,7.23,29.62,1518,212.4,28.75,30.57,11,,
4/24/2024,2012482,NCA_SC-10330,NCA20_SC-10130,8/26/2020,1,SC,MARINE,Southeast,32.50111913,-80.56887286,HYDRO,3.9,UP,0.1,,3.92,7.23,29.57,1513,793.8,28.75,30.57,12,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,DOWN,0.1,,5.69,7.27,30.74,651.9,612.3,29.2,31.56,1,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,DOWN,0.5,,4.97,7.28,31.59,652.3,589,29.19,31.56,2,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,DOWN,1,,4.56,7.28,31.55,652.8,153.4,29.18,31.56,3,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,DOWN,2,,4.27,7.28,31.56,652.3,62.8,29.17,31.56,4,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,DOWN,2.3,,4.23,7.28,31.56,653.7,11.02,29.17,31.56,5,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,UP,2.3,,4.18,7.28,31.56,655.4,5.414,29.18,31.56,6,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,UP,2,,4.17,7.28,31.59,657.2,6.2,29.18,31.56,7,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,UP,1,,4.17,7.28,31.65,659.4,26.14,29.19,31.56,8,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,UP,0.5,,4.17,7.28,31.66,661.4,101.2,29.19,31.56,9,,
4/24/2024,2012483,NCA_SC-10218,NCA20_SC-10008,8/26/2020,1,SC,MARINE,Southeast,32.50247938,-80.64021371,HYDRO,2.8,UP,0.1,,4.16,7.28,31.65,662.6,185.8,29.2,31.56,10,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,0.1,,6.7,6.4,0.04,1591,772.8,28.4,0.04,1,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,0.5,,6.7,6.5,0.04,1508,234.4,28.4,0.04,2,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,1,,6.7,6.6,0.04,1508,85.6,28.4,0.04,3,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,2,,6.4,6.6,0.04,1508,9.5,28.3,0.04,4,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,3,,5.9,6.6,0.04,1510,1.2,28.1,0.04,5,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,4,,5.7,6.6,0.04,1499,0.2,28.1,0.04,6,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,5,,5.5,6.6,0.04,1498,0.02,28,0.04,7,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,6,,5.2,6.5,0.04,1518,0,27.8,0.04,8,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,DOWN,6.3,,4.9,6.5,0.04,1522,0,27.7,0.04,9,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,6.3,,4.7,6.5,0.04,1523,0,27.7,0.04,10,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,6,,5.1,6.6,0.04,1523,0,27.7,0.04,11,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,5,,5.3,6.6,0.04,1530,0.02,27.8,0.04,12,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,4,,5.4,6.6,0.04,1532,0.14,27.8,0.04,13,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,3,,5.4,6.6,0.04,1527,1.3,27.8,0.04,14,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,2,,5.9,6.6,0.04,1525,9.5,27.9,0.04,15,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,1,,6.6,6.7,0.04,1526,92.8,28.2,0.04,16,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,0.5,,6.7,6.7,0.04,1527,289.9,28.2,0.04,17,,
4/24/2024,2014738,NCA_NC-10154,NCA20_NC-10020,8/27/2020,1,NC,MARINE,Southeast,36.10685111,-76.71910032,HYDRO,6.8,UP,0.1,,6.8,6.7,0.04,1535,650.6,28.3,0.04,18,,
4/24/2024,2014759,NCA_FL-10218,NCA20_FL-10036,8/30/2020,1,FL,MARINE,Southeast,25.78658346,-80.2266413,HYDRO,0.9,DOWN,0.1,,2.6,7.4,2.11,1636,1057,30.78,2.1,1,,
4/24/2024,2014759,NCA_FL-10218,NCA20_FL-10036,8/30/2020,1,FL,MARINE,Southeast,25.78658346,-80.2266413,HYDRO,0.9,DOWN,0.5,,2.54,7.42,2.1,1611,633.5,30.78,2.1,2,,
4/24/2024,2014759,NCA_FL-10218,NCA20_FL-10036,8/30/2020,1,FL,MARINE,Southeast,25.78658346,-80.2266413,HYDRO,0.9,UP,0.5,,2.53,7.41,2.1,1604,790.9,30.79,2.1,3,,
4/24/2024,2014759,NCA_FL-10218,NCA20_FL-10036,8/30/2020,1,FL,MARINE,Southeast,25.78658346,-80.2266413,HYDRO,0.9,UP,0.1,,2.56,7.4,2.1,1513,1024,30.8,2.1,4,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,0.1,,5.64,8.06,37.12,1393,830.3,31.38,37.84,1,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,0.5,,5.74,8.07,36.81,1367,727.9,31.37,37.84,2,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,1,,5.76,8.07,36.97,1485,501.1,31.31,37.84,3,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,2,,5.79,8.07,37.05,1472,446.1,31.31,37.84,4,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,3,,5.79,8.07,37.62,1521,332.1,31.33,37.84,5,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,4,,5.81,8.08,37.82,557.8,79.6,31.31,37.84,6,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,5,,5.83,8.07,37.81,831.1,105.5,31.32,37.84,7,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,DOWN,5.5,,5.83,8.07,37.84,629.8,66.6,31.33,37.84,8,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,5.5,,5.81,8.07,37.87,808.8,74.4,31.33,37.84,9,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,5,,5.78,8.07,37.79,781.8,111,31.33,37.84,10,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,4,,5.78,8.07,37.86,1200,184.4,31.32,37.84,11,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,3,,5.81,8.07,37.77,1513,334.9,31.32,37.84,12,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,2,,5.85,8.08,37.57,1533,372.9,31.34,37.84,13,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,1,,5.88,8.07,37.04,1608,480.7,31.31,37.84,14,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,0.5,,5.88,8.06,36.56,1575,507.4,31.31,37.84,15,,
4/24/2024,2014768,NCA_FL-10220,NCA20_FL-10018,8/31/2020,1,FL,MARINE,Southeast,25.73042712,-80.15915397,HYDRO,6.1,UP,0.1,,5.77,8.06,36.63,1397,775,31.31,37.84,16,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,DOWN,0.1,,6.26,8.22,38.92,2050,1854,32.06,39.03,1,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,DOWN,0.5,,6.25,8.22,38.95,2052,1234,32.06,39.03,2,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,DOWN,1,,6.25,8.22,39.02,2052,1092,32.04,39.03,3,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,DOWN,2,,6.25,8.21,39.03,2050,933.5,32.02,39.03,4,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,DOWN,3,,6.27,8.21,39.02,2050,532.5,32.01,39.03,5,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,DOWN,3.8,,6.29,8.21,39.03,2049,369.9,32,39.03,6,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,UP,3.8,,6.3,8.21,39.01,2044,428.6,32.01,39.03,7,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,UP,3,,6.31,8.21,38.99,2047,486,32.01,39.03,8,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,UP,2,,6.29,8.21,38.98,2047,595.2,32.01,39.03,9,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,UP,1,,6.28,8.21,39,2049,1009,32.02,39.03,10,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,UP,0.5,,6.27,8.21,38.97,2052,1198,32.05,39.03,11,,
4/24/2024,2014769,NCA_FL-10266,NCA20_FL-10051,8/31/2020,1,FL,MARINE,Southeast,25.61704442,-80.20419484,HYDRO,4.3,UP,0.1,,6.26,8.21,38.96,2050,1674,32.07,39.03,12,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,DOWN,0.1,,6.53,8.08,39.02,1867,1309,32.07,39.1,1,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,DOWN,0.5,,6.54,8.08,39.12,1860,1308,32.07,39.1,2,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,DOWN,1,,6.55,8.08,39.12,1870,1053,32.07,39.1,3,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,DOWN,2,,6.57,8.08,39.08,1861,1106,32.06,39.1,4,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,DOWN,2.3,,6.58,8.08,39.1,1854,949.1,32.06,39.1,5,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,UP,2.3,,6.6,8.08,39.09,1853,962.5,32.06,39.1,6,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,UP,2,,6.63,8.08,39.12,1854,1049,32.07,39.1,7,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,UP,1,,6.62,8.08,39.06,1865,1129,32.09,39.1,8,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,UP,0.5,,6.61,8.08,39.03,1860,1525,32.09,39.1,9,,
4/24/2024,2014770,NCA_FL-10219,NCA20_FL-10017,8/31/2020,1,FL,MARINE,Southeast,25.4604148,-80.24664135,HYDRO,2.8,UP,0.1,,6.59,8.08,39.09,1846,1668,32.1,39.1,10,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,DOWN,0.1,,5.72,7.44,33.53,1505,860,29.95,34.08,1,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,DOWN,0.5,,4.8,7.46,33.85,1449,338,30.02,34.08,2,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,DOWN,1,,4.48,7.44,33.91,1434,183.8,29.97,34.08,3,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,DOWN,2,,3.98,7.42,33.93,1410,21.25,29.93,34.08,4,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,DOWN,3,,3.83,7.41,34.05,1401,2.955,29.91,34.08,5,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,DOWN,3.4,,3.79,7.4,34.08,1395,0.676,29.9,34.08,6,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,UP,3.4,,3.66,7.39,34.07,1391,0.636,29.87,34.08,7,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,UP,3,,3.65,7.39,34.04,1383,1.856,29.88,34.08,8,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,UP,2,,3.68,7.41,33.99,1378,15.81,29.89,34.08,9,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,UP,1,,3.76,7.43,33.91,1389,62.76,29.91,34.08,10,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,UP,0.5,,3.82,7.44,33.9,1428,257.8,29.94,34.08,11,,
4/24/2024,2014782,NCA_SC-10229,NCA20_SC-10003,9/1/2020,2,SC,MARINE,Southeast,32.37310152,-80.46032983,HYDRO,3.9,UP,0.1,,3.87,7.46,33.78,1482,627.6,29.94,34.08,12,,
4/24/2024,2014783,NCA_SC-10329,NCA20_SC-10129,9/1/2020,2,SC,MARINE,Southeast,32.27862621,-80.65354669,HYDRO,8.5,DOWN,0.1,,6,7.7,34.63,1500,886.8,30.95,,1,,
4/24/2024,2014783,NCA_SC-10329,NCA20_SC-10129,9/1/2020,2,SC,MARINE,Southeast,32.27862621,-80.65354669,HYDRO,8.5,DOWN,0.5,,5.86,7.74,35.76,2010,444.2,30.26,,2,,
4/24/2024,2014783,NCA_SC-10329,NCA20_SC-10129,9/1/2020,2,SC,MARINE,Southeast,32.27862621,-80.65354669,HYDRO,8.5,DOWN,1,,5.83,7.74,35.81,2013,257.8,30.16,,3,,
