Sample/Labslip ID,Sample Status,Primary Lab,Primary Lab Id,Analysis Lab ID,Analysis Lab Name,Id #,Site Description,Id Point #,Field #,Collection Start Date/Time,Collection End Date/Time,Account #,Account Description,Program Code,Sample Description,Sample Location,Sample Collector,Sample Source,Region,County,County Name,District,Sample Reason,Project Code,Waterbody ID #,Sample Depth,Type of Sample (QC),Check Date,DNR Parameter Code,DNR Parameter Description,Analyte Code,Method,Result Qualifier,Result value,Numeric Value,Units,LOD,LOQ,Lower Reporting Limit,Upper Reporting Limit,Decimal Places,Sig Figs,Sample Comment,Result Comment,Lab Comment (Analysis),Enforcement Code,NR140 Enforcement Standard,NR140 Preventive Action Limit,Date Received by Lab,Date Reported by Lab,Analysis Date/Time,Analysis ID,File Batch Seq #,Processed Batch Seq #,Report to Name,Report to Address,"Report to City, State, Zip",Creation Date,Creation User Id,Last Update Date,Last Update User Id,Creation Date1,Creation User Id1,Last Update Date1,Last Update User
815266002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-10-16,9/29/25 10:55,9/29/25 10:55,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00454,0.00454,MG/L,0.0027,0.009,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 14:05,10/17/25 13:43,10/14/25 13:22,14007464,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815266003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-10-17,9/29/25 12:20,9/29/25 12:20,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00404,0.00404,MG/L,0.0027,0.009,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 14:05,10/17/25 13:43,10/14/25 13:23,14007469,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815280001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,368964658,LSNS-10-3,9/29/25 12:01,9/29/25 12:01,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00815,0.00815,MG/L,0.0027,0.009,,,5,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 14:35,10/17/25 13:43,10/14/25 13:25,14007475,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815280002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052505,,368964735,LSNS-10-7,9/29/25 10:25,9/29/25 10:25,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - WEST OF DOUGLAS CO LINE (STATION 10052505),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00559,0.00559,MG/L,0.0027,0.009,,,5,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 14:35,10/17/25 13:43,10/14/25 13:27,14007481,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815280003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052587,,368964865,LSNS-10-8,9/29/25 10:06,9/29/25 10:06,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E IRON RIVER (STATION 10052587),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00495,0.00495,MG/L,0.0027,0.009,,,5,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 14:35,10/17/25 13:43,10/14/25 13:32,14007487,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815258001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-10-12,9/29/25 8:37,9/29/25 8:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Valid Result,0.0224,0.0224,MG/L,0.0027,0.009,,,4,3,,,,, , ,10/1/25 13:42,10/17/25 13:43,10/14/25 13:10,14007512,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815258002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-10-12 DUP,9/29/25 8:37,9/29/25 8:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,5,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00386,0.00386,MG/L,0.0027,0.009,,,5,3,,,,, , ,10/1/25 13:42,10/17/25 13:43,10/14/25 13:12,14007518,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815258003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-10-12-BL,9/29/25 8:37,9/29/25 8:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,3,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Below LOD,ND,,MG/L,0.0027,0.009,,,0,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 13:42,10/17/25 13:43,10/14/25 13:13,14007524,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815164001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10040814,,367697726,LSNS-10-1,9/29/25 12:26,9/29/25 12:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR- POINT OFF SCHAFFER BEACH 3.6 M CONTOUR (STATION 10040814),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Valid Result,0.0108,0.0108,MG/L,0.0027,0.009,,,4,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1446,,,, , ,10/1/25 10:43,10/17/25 13:43,10/14/25 12:49,14007562,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815164002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,103,,367699728,LSNS-10-6,9/29/25 10:46,9/29/25 10:46,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - W. OF BRULE R. (STATION 103),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00768,0.00768,MG/L,0.0027,0.009,,,5,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1447 Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 10:43,10/17/25 13:43,10/14/25 12:50,14007569,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815164003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-10-9,9/29/25 9:11,9/29/25 9:11,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00483,0.00483,MG/L,0.0027,0.009,,,5,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1449 SAMPLE RECEIVED PARTIALLY FROZEN. RESULTS APPROXIMATE. Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 10:43,10/17/25 13:43,10/14/25 12:52,14007576,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815176001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10044195,,368351468,LSNS-10-19,9/29/25 15:05,9/29/25 15:05,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,NC CHEQ BAY SITE 1,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Valid Result,0.00918,0.00918,MG/L,0.0027,0.009,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 11:03,10/17/25 13:43,10/14/25 13:02,14007582,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815176002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,115,,368351302,LSNS-10-20,9/29/25 14:10,9/29/25 14:10,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR AT BAD RIVER,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.00518,0.00518,MG/L,0.0027,0.009,,,5,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1433 ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 11:03,10/17/25 13:43,10/14/25 13:07,14007588,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815176003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052513,,368351466,LSNS-10-14,9/29/25 9:40,9/29/25 9:40,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - SISKIWIT BAY (STATION 10052513),MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,665,PHOSPHORUS TOTAL ,LACH-TPLL~7723-14-0,EPA 365.1,Between LOD and LOQ,0.0051,0.0051,MG/L,0.0027,0.009,,,5,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1434 ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 11:03,10/17/25 13:43,10/14/25 13:08,14007594,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815164001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10040814,,367697726,LSNS-10-1,9/29/25 12:26,9/29/25 12:26,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR- POINT OFF SCHAFFER BEACH 3.6 M CONTOUR (STATION 10040814),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,0.5F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1446,,Analyzed past the 48 hours holding time.,, , ,10/1/25 10:43,10/17/25 13:43,10/1/25 14:46,14007559,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815164002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,103,,367699728,LSNS-10-6,9/29/25 10:46,9/29/25 10:46,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - W. OF BRULE R. (STATION 103),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,0.5F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1447 Improper filter used for chlorophyll. Result is approximate.,,Analyzed past the 48 hours holding time.,, , ,10/1/25 10:43,10/17/25 13:43,10/1/25 14:47,14007566,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815164003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052510,,367699734,LSNS-10-9,9/29/25 9:11,9/29/25 9:11,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E. OF FLAG RIVER STATION (10052510),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHOP_LFF~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1449 SAMPLE RECEIVED PARTIALLY FROZEN. RESULTS APPROXIMATE. Improper filter used for chlorophyll. Result is approximate.,,Analyzed past the 48 hours holding time.,, , ,10/1/25 10:43,10/17/25 13:43,10/1/25 14:49,14007573,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815176001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10044195,,368351468,LSNS-10-19,9/29/25 15:05,9/29/25 15:05,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,NC CHEQ BAY SITE 1,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,0.5F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHO_P_LA~OP,EPA 365.1 - Ortho-Phosphate,Between LOD and LOQ,0.00687,0.00687,MG/L,0.006,0.02,,,5,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 11:03,10/17/25 13:43,10/1/25 14:32,14007580,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815176002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,115,,368351302,LSNS-10-20,9/29/25 14:10,9/29/25 14:10,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR AT BAD RIVER,MATT HUDSON,SU,7,2,Ashland,,,CO_04_CMP25,2751220,0.5F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHO_P_LA~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1433 ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,Analyzed past the 48 hours holding time.,, , ,10/1/25 11:03,10/17/25 13:43,10/1/25 14:33,14007586,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815176003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052513,,368351466,LSNS-10-14,9/29/25 9:40,9/29/25 9:40,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - SISKIWIT BAY (STATION 10052513),MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,671,PHOSPHATE ORTHO AS PO4 DISS,ORTHO_P_LA~OP,EPA 365.1 - Ortho-Phosphate,Below LOD,ND,,MG/L,0.006,0.02,,,0,3,Analyzed past the 48 hours holding time: Method EPA 365.1 - Ortho-Phosphate analyzed on 10/01/25 1434 ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,Analyzed past the 48 hours holding time.,, , ,10/1/25 11:03,10/17/25 13:43,10/1/25 14:34,14007592,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815266001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10060164,,368916689,LSNS-10-SEACAVES,9/29/25 10:20,9/29/25 10:20,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR-SEA CAVES,MATT HUDSON,SU,,,,,,CO_04_CMP25,,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.448,0.448,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 14:05,10/17/25 13:43,10/6/25 15:23,14007456,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815266002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10058871,,368351312,LSNS-10-16,9/29/25 10:55,9/29/25 10:55,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR LITTLE SAND BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.489,0.489,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 14:05,10/17/25 13:43,10/6/25 15:24,14007461,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815266003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038061,,368351474,LSNS-10-17,9/29/25 12:20,9/29/25 12:20,GL070,GREAT LAKES MONITORING,WT,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR RED CLIFF BAY,MATT HUDSON,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.439,0.439,MG/L,0.058,0.192,,,3,3,ACID TRACEABILITY INFORMATION NOT SUBMITTED WITH TEST REQUEST FORM,,,, , ,10/1/25 14:05,10/17/25 13:43,10/6/25 15:26,14007466,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815280001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,101,,368964658,LSNS-10-3,9/29/25 12:01,9/29/25 12:01,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - N.E. POPLAR RIVER (STATION 101),ELLEN COONEY,SU,7,16,Douglas,,,CO_04_CMP25,2751220,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.449,0.449,MG/L,0.058,0.192,,,3,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 14:35,10/17/25 13:43,10/6/25 15:31,14007471,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815280002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052505,,368964735,LSNS-10-7,9/29/25 10:25,9/29/25 10:25,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - WEST OF DOUGLAS CO LINE (STATION 10052505),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.412,0.412,MG/L,0.058,0.192,,,3,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 14:35,10/17/25 13:43,10/6/25 15:33,14007477,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815280003,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10052587,,368964865,LSNS-10-8,9/29/25 10:06,9/29/25 10:06,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - E IRON RIVER (STATION 10052587),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.421,0.421,MG/L,0.058,0.192,,,3,3,Improper filter used for chlorophyll. Result is approximate.,,,, , ,10/1/25 14:35,10/17/25 13:43,10/6/25 15:34,14007483,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815258001,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-10-12,9/29/25 8:37,9/29/25 8:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,1,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.442,0.442,MG/L,0.058,0.192,,,3,3,,,,, , ,10/1/25 13:42,10/17/25 13:43,10/6/25 15:19,14007508,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
815258002,COMPLETE,Wisconsin State Laboratory of Hygiene,113133790,113133790,Wisconsin State Laboratory of Hygiene,10038057,,368964746,LSNS-10-12 DUP,9/29/25 8:37,9/29/25 8:37,GL070,GREAT LAKES MONITORING,,LAKE SUPERIOR SURFACE WATER,LAKE SUPERIOR - BARK BAY POINT CLAY BLUFFS (STATION 10038057),ELLEN COONEY,SU,7,4,Bayfield,,,CO_04_CMP25,2751220,0.5F,5,,600,NITROGEN TOTAL,TN-W~TN,EPA 353.2,Valid Result,0.427,0.427,MG/L,0.058,0.192,,,3,3,,,,, , ,10/1/25 13:42,10/17/25 13:43,10/6/25 15:20,14007514,1363601,590038,COONEE,,,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1,10/17/25 14:44,LDES_DBL1
